showRate,movieId,subBoxOffice,releaseDay,boxRateshowZero,dailyBoxOffice,movieName
0.35,956,417,15,0.13,False,4.6,三个未婚妈妈
0.17,983,36,8,0.08,False,3.0,咆哮无声
33.56,825,6340,3,49.09,False,2878.3,寒战
12.68,965,2027,5,16.29,False,955.1,无敌破坏王
9.87,648,18309,17,11.24,False,658.8,谍影重重4
12.98,881,9098,17,10.38,False,608.9,太极2：英雄崛起
6.66,861,251,2,2.76,False,162.1,天生爱情狂
2.85,758,11144,22,2.42,False,141.7,全面回忆
7.54,880,220,2,2.28,False,133.8,新妈妈再爱我一次
3.20,949,98,2,1.08,False,63.3,茱莉娅的眼睛
0.27,974,729,10,1.03,False,60.2,冰雪11天
3.69,883,70,2,0.70,False,41.0,幸福迷途
0.91,882,15570,30,0.60,False,35.3,大海啸之鲨口逃生
3.14,944,49,2,0.48,False,28.2,爱谁谁
0.86,929,1144,12,0.29,False,16.9,诡爱
0.56,173,1844,19,0.26,False,15.1,暮光之城4：破晓（上）
0.50,763,1517,12,0.22,False,13.1,普罗旺斯惊魂记
0.28,835,2107,53,0.20,False,11.8,雨中的树
0.05,76982,9,52,0.15,False,8.7,孝女彩金
0.10,942,415,30,0.15,False,8.5,吴仁宝
0.28,956,424,16,0.11,False,6.7,三个未婚妈妈
0.03,1033,28,26,0.07,False,4.2,南平红荔
33.20,825,9267,4,47.79,False,2926.5,寒战
12.76,965,2960,6,15.24,False,933.0,无敌破坏王
9.50,648,18944,18,10.37,False,635.3,谍影重重4
12.42,881,9726,18,10.25,False,627.7,太极2：英雄崛起
7.93,861,543,3,4.78,False,292.8,天生爱情狂
2.73,758,11280,23,2.21,False,135.2,全面回忆
6.69,880,351,3,2.14,False,130.9,新妈妈再爱我一次
3.08,949,172,3,1.21,False,74.3,茱莉娅的眼睛
3.83,883,134,3,1.05,False,64.2,幸福迷途
3.55,944,102,3,0.88,False,53.8,爱谁谁
0.21,974,781,11,0.84,False,51.6,冰雪11天
0.12,1040,48,-9,0.78,False,47.5,目击者
0.83,882,15615,31,0.72,False,44.2,大海啸之鲨口逃生
0.90,929,1168,13,0.38,False,23.2,诡爱
0.55,173,1861,20,0.28,False,17.1,暮光之城4：破晓（上）
0.47,763,1533,13,0.26,False,15.7,普罗旺斯惊魂记
0.06,76982,21,53,0.17,False,10.5,孝女彩金
0.22,835,2116,54,0.14,False,8.9,雨中的树
0.29,956,431,17,0.12,False,7.1,三个未婚妈妈
0.66,999,12,4,0.09,False,5.5,缘来是咱俩
34.86,825,10315,5,52.57,False,1047.6,寒战
13.71,881,9957,19,11.58,False,230.9,太极2：英雄崛起
10.44,648,19137,19,9.69,False,193.2,谍影重重4
10.19,965,3140,7,9.02,False,179.8,无敌破坏王
7.54,861,622,4,3.92,False,78.1,天生爱情狂
0.15,1040,98,-8,2.51,False,50.1,目击者
3.09,758,11323,24,2.16,False,43.1,全面回忆
6.28,880,386,4,1.74,False,34.6,新妈妈再爱我一次
3.52,949,200,4,1.38,False,27.5,茱莉娅的眼睛
0.21,974,800,12,0.97,False,19.2,冰雪11天
0.35,835,2134,55,0.89,False,17.8,雨中的树
3.66,883,150,4,0.79,False,15.7,幸福迷途
3.07,944,116,4,0.66,False,13.1,爱谁谁
0.51,882,15622,32,0.38,False,7.7,大海啸之鲨口逃生
0.88,929,1175,14,0.35,False,7.0,诡爱
0.58,173,1866,21,0.23,False,4.7,暮光之城4：破晓（上）
0.51,763,1537,14,0.23,False,4.6,普罗旺斯惊魂记
0.03,1033,32,28,0.22,False,4.3,南平红荔
0.30,956,434,18,0.15,False,3.0,三个未婚妈妈
0.11,983,38,11,0.11,False,2.1,咆哮无声
33.74,825,11520,6,50.03,False,1205.8,寒战
12.03,881,10200,20,10.09,False,243.1,太极2：英雄崛起
9.21,965,3371,8,9.58,False,231.0,无敌破坏王
9.05,648,19351,20,8.90,False,214.5,谍影重重4
10.36,943,154,1,6.38,False,153.8,幻影追凶
5.65,861,687,5,2.72,False,65.7,天生爱情狂
4.52,928,50,1,2.07,False,49.8,一次别离
0.13,1040,147,-7,2.03,False,49.0,目击者
2.20,758,11362,25,1.65,False,39.7,全面回忆
4.24,880,417,5,1.30,False,31.3,新妈妈再爱我一次
0.45,835,2163,56,1.23,False,29.7,雨中的树
0.19,974,819,13,0.76,False,18.4,冰雪11天
2.13,949,217,5,0.72,False,17.3,茱莉娅的眼睛
2.26,883,160,5,0.44,False,10.6,幸福迷途
0.52,882,15632,33,0.42,False,10.1,大海啸之鲨口逃生
0.08,942,424,33,0.38,False,9.1,吴仁宝
1.96,944,125,5,0.38,False,9.1,爱谁谁
0.62,929,1180,15,0.20,False,4.9,诡爱
0.42,763,1541,15,0.15,False,3.7,普罗旺斯惊魂记
0.26,956,437,19,0.15,False,3.6,三个未婚妈妈
33.65,825,12541,7,48.87,False,1020.5,寒战
12.05,881,10406,21,9.87,False,206.0,太极2：英雄崛起
9.21,965,3569,9,9.47,False,197.7,无敌破坏王
9.00,648,19536,21,8.82,False,184.2,谍影重重4
10.74,943,298,2,6.89,False,143.8,幻影追凶
5.64,861,749,6,2.97,False,62.0,天生爱情狂
4.61,928,100,2,2.38,False,49.8,一次别离
0.12,1040,195,-6,2.30,False,48.1,目击者
2.18,758,11395,26,1.56,False,32.6,全面回忆
0.51,835,2194,57,1.47,False,30.6,雨中的树
3.95,880,442,6,1.19,False,24.8,新妈妈再爱我一次
2.18,949,234,6,0.81,False,16.9,茱莉娅的眼睛
0.18,974,831,14,0.59,False,12.2,冰雪11天
0.57,882,15642,34,0.44,False,9.1,大海啸之鲨口逃生
2.19,883,169,6,0.43,False,9.0,幸福迷途
1.93,944,133,6,0.41,False,8.6,爱谁谁
0.08,942,430,34,0.29,False,6.0,吴仁宝
0.60,929,1184,16,0.19,False,4.1,诡爱
0.24,956,441,20,0.16,False,3.3,三个未婚妈妈
0.38,763,1544,16,0.16,False,3.3,普罗旺斯惊魂记
33.76,825,13468,8,46.98,False,926.8,寒战
12.00,881,10607,22,10.19,False,200.9,太极2：英雄崛起
9.28,965,3756,10,9.48,False,187.0,无敌破坏王
9.04,648,19716,22,9.15,False,180.6,谍影重重4
10.91,943,439,3,7.14,False,140.9,幻影追凶
5.66,861,809,7,3.05,False,60.2,天生爱情狂
0.14,1040,246,-5,2.61,False,51.5,目击者
4.44,928,146,3,2.33,False,45.9,一次别离
2.18,758,11428,27,1.65,False,32.6,全面回忆
0.51,835,2226,58,1.64,False,32.4,雨中的树
3.75,880,464,7,1.11,False,22.0,新妈妈再爱我一次
0.20,974,851,15,1.00,False,19.8,冰雪11天
2.16,949,250,7,0.83,False,16.5,茱莉娅的眼睛
1.94,944,142,7,0.46,False,9.0,爱谁谁
2.17,883,178,7,0.46,False,9.0,幸福迷途
0.58,882,15651,35,0.45,False,8.9,大海啸之鲨口逃生
0.59,929,1188,17,0.22,False,4.3,诡爱
0.06,942,441,35,0.21,False,4.2,吴仁宝
0.39,763,1548,17,0.19,False,3.7,普罗旺斯惊魂记
0.24,956,444,21,0.17,False,3.4,三个未婚妈妈
29.96,825,14734,9,43.24,False,1266.0,寒战
12.68,996,356,1,12.17,False,356.5,守护者联盟
5.85,965,3997,11,8.25,False,241.6,无敌破坏王
6.08,648,19936,23,7.50,False,219.5,谍影重重4
8.20,881,10811,23,6.99,False,204.7,太极2：英雄崛起
5.77,943,553,4,3.90,False,114.2,幻影追凶
9.89,957,112,1,3.82,False,111.7,给野兽献花
0.18,1040,294,-4,1.63,False,47.8,目击者
2.57,861,854,8,1.52,False,44.4,天生爱情狂
0.57,835,2269,59,1.46,False,42.8,雨中的树
3.82,994,42,1,1.43,False,41.9,致命替身
2.08,928,184,4,1.31,False,38.5,一次别离
1.13,758,11459,28,1.08,False,31.5,全面回忆
2.80,1036,31,1,1.06,False,31.2,万箭穿心
2.78,1030,27,1,0.93,False,27.1,借你俩胆
3.48,997,23,1,0.80,False,23.3,八卦宗师
0.12,974,867,16,0.57,False,16.6,冰雪11天
1.60,880,479,8,0.52,False,15.1,新妈妈再爱我一次
0.36,882,15660,36,0.33,False,9.8,大海啸之鲨口逃生
0.09,942,448,36,0.25,False,7.2,吴仁宝
29.61,825,16930,10,40.62,False,2196.6,寒战
14.54,996,1197,2,15.52,False,839.4,守护者联盟
7.44,965,4660,12,12.25,False,662.6,无敌破坏王
5.89,648,20365,24,7.93,False,429.1,谍影重重4
7.75,881,11186,24,6.93,False,374.7,太极2：英雄崛起
5.54,943,754,5,3.72,False,201.0,幻影追凶
9.24,957,267,2,2.81,False,152.2,给野兽献花
2.51,861,930,9,1.40,False,75.8,天生爱情狂
1.93,928,251,5,1.24,False,67.1,一次别离
3.52,994,104,2,1.14,False,61.9,致命替身
1.11,758,11516,29,1.05,False,56.5,全面回忆
0.16,1040,343,-3,0.91,False,49.2,目击者
2.52,1036,72,2,0.75,False,40.8,万箭穿心
2.53,1030,68,2,0.75,False,40.4,借你俩胆
1.68,880,512,9,0.60,False,32.5,新妈妈再爱我一次
2.75,997,50,2,0.49,False,26.7,八卦宗师
0.36,882,15678,37,0.33,False,18.0,大海啸之鲨口逃生
0.08,974,883,17,0.29,False,15.5,冰雪11天
0.67,949,263,9,0.23,False,12.6,茱莉娅的眼睛
0.19,835,2277,60,0.14,False,7.7,雨中的树
29.71,825,18606,11,38.79,False,1675.4,寒战
14.71,996,1874,3,15.69,False,677.6,守护者联盟
7.98,965,5240,13,13.44,False,580.4,无敌破坏王
6.12,648,20702,25,7.82,False,337.5,谍影重重4
7.79,881,11482,25,6.85,False,295.7,太极2：英雄崛起
5.66,943,919,6,3.81,False,164.4,幻影追凶
8.83,957,397,3,3.00,False,129.4,给野兽献花
2.59,861,991,10,1.43,False,61.7,天生爱情狂
1.90,928,308,6,1.32,False,56.9,一次别离
3.26,994,153,3,1.13,False,48.8,致命替身
0.15,1040,391,-2,1.11,False,47.9,目击者
1.14,758,11561,30,1.05,False,45.2,全面回忆
2.38,1036,110,3,0.88,False,37.9,万箭穿心
2.50,1030,101,3,0.77,False,33.5,借你俩胆
1.70,880,537,10,0.59,False,25.3,新妈妈再爱我一次
2.41,997,69,3,0.44,False,19.1,八卦宗师
0.38,882,15693,38,0.34,False,14.5,大海啸之鲨口逃生
0.07,974,895,18,0.27,False,11.8,冰雪11天
0.63,949,272,10,0.21,False,9.0,茱莉娅的眼睛
0.07,76982,29,60,0.17,False,7.2,孝女彩金
31.14,825,19301,12,40.02,False,695.2,寒战
12.35,996,2025,4,8.67,False,150.6,守护者联盟
8.50,881,11618,26,7.82,False,135.9,太极2：英雄崛起
6.75,965,5370,14,7.44,False,129.2,无敌破坏王
6.56,648,20829,26,7.31,False,127.1,谍影重重4
6.15,943,995,7,4.42,False,76.8,幻影追凶
8.67,957,458,4,3.54,False,61.5,给野兽献花
0.17,1040,440,-1,2.81,False,48.8,目击者
2.61,861,1022,11,1.76,False,30.6,天生爱情狂
3.39,994,178,4,1.48,False,25.6,致命替身
2.07,928,332,7,1.40,False,24.4,一次别离
2.53,1036,130,4,1.18,False,20.5,万箭穿心
1.22,758,11579,31,1.07,False,18.5,全面回忆
2.56,1030,119,4,1.04,False,18.1,借你俩胆
0.10,974,913,19,1.04,False,18.0,冰雪11天
2.24,997,79,4,0.53,False,9.2,八卦宗师
1.60,880,546,11,0.52,False,9.1,新妈妈再爱我一次
0.49,882,15701,39,0.44,False,7.7,大海啸之鲨口逃生
0.19,835,2284,62,0.44,False,7.6,雨中的树
0.71,949,283,11,0.24,False,4.1,茱莉娅的眼睛
39.75,825,19982,13,21.53,False,681.0,寒战
5.78,965,5482,15,3.55,False,112.3,无敌破坏王
9.64,996,2123,5,3.10,False,98.0,守护者联盟
6.27,648,20921,27,2.89,False,91.4,谍影重重4
5.78,881,11687,27,2.19,False,69.4,太极2：英雄崛起
6.17,943,1040,8,1.40,False,44.3,幻影追凶
1.01,771,30,1,0.95,False,30.1,2012 3D
7.94,957,487,5,0.89,False,28.3,给野兽献花
0.15,845,2873,40,0.76,False,24.0,男人如衣服
1.92,928,351,8,0.60,False,19.0,一次别离
2.60,861,1039,12,0.53,False,16.9,天生爱情狂
0.10,974,928,20,0.49,False,15.5,冰雪11天
2.40,1036,145,5,0.47,False,14.7,万箭穿心
3.14,994,192,5,0.44,False,13.8,致命替身
2.87,1030,131,5,0.39,False,12.3,借你俩胆
0.27,835,2296,63,0.36,False,11.5,雨中的树
0.94,758,11589,32,0.31,False,9.9,全面回忆
0.13,942,457,40,0.30,False,9.4,吴仁宝
1.48,880,550,12,0.14,False,4.4,新妈妈再爱我一次
1.66,997,82,5,0.11,False,3.4,八卦宗师
40.38,825,20548,14,22.85,False,566.7,寒战
5.71,965,5572,16,3.62,False,89.8,无敌破坏王
6.15,648,21000,28,3.21,False,79.6,谍影重重4
9.22,996,2198,6,3.03,False,75.3,守护者联盟
5.71,881,11745,28,2.34,False,58.2,太极2：英雄崛起
1.06,995,40,-1,1.61,False,40.0,少年派的奇幻漂流
6.12,943,1079,9,1.60,False,39.8,幻影追凶
7.52,957,514,6,1.12,False,27.8,给野兽献花
0.13,845,2895,41,0.87,False,21.6,男人如衣服
0.91,771,45096,2,0.80,False,19.8,2012 3D
2.62,861,1055,13,0.65,False,16.2,天生爱情狂
1.79,928,367,9,0.64,False,15.9,一次别离
2.37,1036,159,6,0.56,False,13.9,万箭穿心
3.03,994,204,6,0.49,False,12.1,致命替身
2.85,1030,142,6,0.43,False,10.6,借你俩胆
0.24,835,2310,64,0.36,False,9.1,雨中的树
0.95,758,11598,33,0.34,False,8.5,全面回忆
1.61,880,554,13,0.16,False,3.9,新妈妈再爱我一次
0.12,942,461,41,0.13,False,3.3,吴仁宝
1.53,997,85,6,0.12,False,3.1,八卦宗师
33.03,995,1169,1,39.08,False,1129.1,少年派的奇幻漂流
32.15,825,21018,15,16.26,False,469.7,寒战
4.05,648,21053,29,1.81,False,52.2,谍影重重4
2.69,965,5614,17,1.46,False,42.1,无敌破坏王
4.30,943,1106,10,0.92,False,26.4,幻影追凶
3.97,996,2224,7,0.89,False,25.7,守护者联盟
0.12,845,2925,42,0.84,False,24.3,男人如衣服
5.21,957,532,7,0.62,False,17.9,给野兽献花
2.00,881,11761,29,0.54,False,15.6,太极2：英雄崛起
0.55,771,45108,3,0.40,False,11.7,2012 3D
1.97,861,1066,14,0.39,False,11.2,天生爱情狂
0.24,835,2321,65,0.37,False,10.6,雨中的树
1.84,1036,170,7,0.37,False,10.6,万箭穿心
2.30,994,213,7,0.31,False,8.9,致命替身
1.21,928,376,10,0.31,False,8.9,一次别离
2.29,1030,151,7,0.29,False,8.4,借你俩胆
0.61,758,11602,34,0.14,False,4.1,全面回忆
0.16,956,448,28,0.13,False,3.8,三个未婚妈妈
1.29,880,558,14,0.12,False,3.5,新妈妈再爱我一次
0.03,70010,90,451,0.10,False,3.0,通道转兵
33.07,995,3062,2,44.73,False,1892.6,少年派的奇幻漂流
27.77,825,21629,16,14.44,False,610.8,寒战
8.88,966,84,1,1.99,False,84.4,无间罪:僵尸重生
2.65,965,5682,18,1.62,False,68.5,无敌破坏王
2.99,648,21119,30,1.56,False,66.1,谍影重重4
7.68,981,45,1,1.07,False,45.5,恋爱三万英尺
3.74,996,2269,8,1.07,False,45.2,守护者联盟
0.14,845,2949,43,0.56,False,23.9,男人如衣服
2.44,943,1127,11,0.51,False,21.6,幻影追凶
0.49,771,45125,4,0.39,False,16.7,2012 3D
1.32,881,11774,30,0.30,False,12.8,太极2：英雄崛起
0.25,835,2333,66,0.27,False,11.6,雨中的树
2.77,957,543,8,0.26,False,11.2,给野兽献花
1.22,1036,180,8,0.25,False,10.6,万箭穿心
0.79,928,386,11,0.23,False,9.6,一次别离
1.13,861,1075,15,0.20,False,8.6,天生爱情狂
0.51,758,11608,35,0.13,False,5.7,全面回忆
1.06,994,218,8,0.12,False,5.1,致命替身
1.04,1030,155,8,0.11,False,4.5,借你俩胆
0.08,942,475,43,0.10,False,4.3,吴仁宝
32.89,995,6843,3,48.94,False,3780.8,少年派的奇幻漂流
26.00,825,22671,17,13.49,False,1041.8,寒战
4.05,965,5894,19,2.74,False,211.6,无敌破坏王
5.92,996,2442,9,2.25,False,173.6,守护者联盟
8.59,966,203,2,1.52,False,117.5,无间罪:僵尸重生
2.63,648,21231,31,1.45,False,112.1,谍影重重4
7.37,981,115,2,0.89,False,68.7,恋爱三万英尺
2.19,943,1162,12,0.45,False,34.4,幻影追凶
0.44,771,45150,5,0.32,False,25.1,2012 3D
0.11,845,2973,44,0.31,False,24.2,男人如衣服
1.11,881,11795,31,0.27,False,21.1,太极2：英雄崛起
2.60,957,564,9,0.26,False,20.4,给野兽献花
1.09,1036,195,9,0.20,False,15.1,万箭穿心
1.07,861,1090,16,0.19,False,14.8,天生爱情狂
0.76,928,400,12,0.19,False,14.3,一次别离
0.99,880,567,16,0.12,False,9.6,新妈妈再爱我一次
0.43,758,11617,36,0.12,False,9.3,全面回忆
0.85,994,226,9,0.10,False,7.9,致命替身
0.02,534,7,-5,0.09,False,7.1,王的盛宴
0.90,1030,161,9,0.08,False,6.2,借你俩胆
33.90,995,10263,4,52.64,False,3420.9,少年派的奇幻漂流
25.89,825,23494,18,12.66,False,822.7,寒战
4.02,965,6081,20,2.87,False,186.7,无敌破坏王
5.69,996,2595,10,2.35,False,152.4,守护者联盟
8.54,966,299,3,1.48,False,96.5,无间罪:僵尸重生
2.37,648,21314,32,1.29,False,83.6,谍影重重4
7.25,981,175,3,0.93,False,60.2,恋爱三万英尺
2.24,943,1191,13,0.46,False,29.6,幻影追凶
0.11,845,2998,45,0.39,False,25.0,男人如衣服
0.43,771,45170,6,0.31,False,20.1,2012 3D
2.58,957,583,10,0.30,False,19.5,给野兽献花
1.04,881,11812,32,0.26,False,16.8,太极2：英雄崛起
0.78,928,414,13,0.21,False,13.7,一次别离
1.06,1036,208,10,0.20,False,13.0,万箭穿心
1.03,861,1102,17,0.19,False,12.4,天生爱情狂
0.96,880,576,17,0.14,False,9.0,新妈妈再爱我一次
0.82,994,233,10,0.11,False,7.3,致命替身
0.36,758,11624,37,0.11,False,6.9,全面回忆
0.92,1030,167,10,0.09,False,5.9,借你俩胆
0.01,968,4,-4,0.06,False,3.8,一九四二
36.68,995,11803,5,55.63,False,1539.5,少年派的奇幻漂流
27.63,825,23846,19,12.73,False,352.3,寒战
9.12,966,352,4,1.92,False,53.1,无间罪:僵尸重生
7.79,981,205,4,1.08,False,29.8,恋爱三万英尺
2.72,965,6109,21,1.04,False,28.8,无敌破坏王
0.11,845,3022,46,0.88,False,24.3,男人如衣服
3.37,996,2613,11,0.65,False,17.9,守护者联盟
2.60,943,1208,14,0.61,False,16.9,幻影追凶
0.03,534,17,-3,0.36,False,10.0,王的盛宴
0.10,835,2342,69,0.34,False,9.4,雨中的树
2.78,957,593,11,0.34,False,9.3,给野兽献花
1.37,1036,216,11,0.29,False,8.0,万箭穿心
1.17,881,11820,33,0.29,False,8.0,太极2：英雄崛起
1.00,928,421,14,0.27,False,7.3,一次别离
0.40,771,45176,7,0.23,False,6.3,2012 3D
1.14,861,1107,18,0.19,False,5.2,天生爱情狂
0.97,994,238,11,0.15,False,4.1,致命替身
0.05,974,932,26,0.14,False,4.0,冰雪11天
0.94,880,583,18,0.13,False,3.5,新妈妈再爱我一次
0.02,968,13,-3,0.12,False,3.4,一九四二
37.32,995,14100,6,61.32,False,2297.4,少年派的奇幻漂流
25.53,825,24244,20,10.62,False,397.9,寒战
7.55,1041,54,1,1.43,False,53.6,邂逅幸福
8.05,966,405,5,1.42,False,53.1,无间罪:僵尸重生
2.31,965,6146,22,0.97,False,36.3,无敌破坏王
6.29,981,232,5,0.73,False,27.3,恋爱三万英尺
0.11,845,3047,47,0.66,False,24.9,男人如衣服
2.84,996,2633,12,0.55,False,20.6,守护者联盟
2.16,943,1224,15,0.42,False,15.8,幻影追凶
0.03,968,25,-2,0.31,False,11.6,一九四二
0.99,881,11830,34,0.27,False,10.1,太极2：英雄崛起
2.38,957,602,12,0.25,False,9.4,给野兽献花
1.20,1036,225,12,0.23,False,8.6,万箭穿心
0.40,771,45184,8,0.21,False,7.8,2012 3D
1.03,861,1114,19,0.19,False,7.2,天生爱情狂
0.74,928,428,15,0.19,False,7.2,一次别离
0.01,534,24,-2,0.19,False,7.2,王的盛宴
0.14,835,2347,70,0.13,False,4.8,雨中的树
0.04,974,936,27,0.11,False,4.1,冰雪11天
0.87,994,242,12,0.11,False,4.0,致命替身
36.84,995,16315,7,62.86,False,2214.2,少年派的奇幻漂流
24.80,825,24587,21,9.75,False,343.6,寒战
2.16,968,126,-1,2.89,False,101.7,一九四二
7.40,1041,107,2,1.50,False,53.0,邂逅幸福
7.40,966,450,6,1.26,False,44.2,无间罪:僵尸重生
2.17,965,6177,23,0.89,False,31.5,无敌破坏王
1.38,534,54,-1,0.84,False,29.6,王的盛宴
6.04,981,260,6,0.79,False,27.9,恋爱三万英尺
0.11,845,3072,48,0.70,False,24.7,男人如衣服
2.49,996,2650,13,0.46,False,16.1,守护者联盟
1.90,943,1237,16,0.37,False,13.1,幻影追凶
1.22,1036,233,13,0.23,False,8.2,万箭穿心
2.09,957,610,13,0.23,False,8.1,给野兽献花
0.97,881,11838,35,0.23,False,8.0,太极2：英雄崛起
0.15,835,2358,71,0.17,False,6.1,雨中的树
0.69,928,434,16,0.17,False,6.1,一次别离
0.37,771,45190,9,0.17,False,5.9,2012 3D
0.98,861,1120,20,0.16,False,5.6,天生爱情狂
0.80,994,245,13,0.11,False,3.8,致命替身
0.02,70010,99,457,0.09,False,3.1,通道转兵
38.08,968,2682,1,50.87,False,2555.5,一九四二
17.69,995,17615,8,25.88,False,1300.3,少年派的奇幻漂流
28.45,534,873,1,16.31,False,819.3,王的盛宴
6.71,825,24664,22,1.54,False,77.2,寒战
0.09,845,3096,49,0.47,False,23.8,男人如衣服
2.40,966,460,7,0.22,False,10.8,无间罪:僵尸重生
0.40,965,6184,24,0.14,False,7.1,无敌破坏王
2.27,981,267,7,0.14,False,6.8,恋爱三万英尺
0.83,1041,112,3,0.10,False,4.9,邂逅幸福
0.06,835,2363,72,0.09,False,4.5,雨中的树
0.03,974,950,29,0.08,False,4.2,冰雪11天
0.52,996,2653,14,0.07,False,3.5,守护者联盟
0.91,957,613,14,0.06,False,2.9,给野兽献花
0.02,70010,132,458,0.05,False,2.5,通道转兵
0.11,771,45192,10,0.04,False,2.2,2012 3D
0.53,943,1239,17,0.04,False,2.0,幻影追凶
0.51,1036,235,14,0.03,False,1.7,万箭穿心
0.02,76982,30,71,0.03,False,1.6,孝女彩金
0.38,994,247,14,0.03,False,1.5,致命替身
0.00,301,40799,534,0.03,False,1.4,建党伟业
38.30,968,5741,2,46.79,False,3059.2,一九四二
19.85,995,19705,9,31.97,False,2090.2,少年派的奇幻漂流
26.32,534,1843,2,14.84,False,970.2,王的盛宴
6.39,825,24761,23,1.47,False,96.2,寒战
0.09,845,3120,50,0.38,False,24.6,男人如衣服
2.37,966,475,8,0.22,False,14.6,无间罪:僵尸重生
0.43,965,6196,25,0.18,False,12.1,无敌破坏王
0.63,996,2662,15,0.14,False,9.1,守护者联盟
2.23,981,275,8,0.13,False,8.2,恋爱三万英尺
0.10,835,2368,73,0.08,False,5.2,雨中的树
0.69,1041,116,4,0.07,False,4.6,邂逅幸福
0.10,771,45196,11,0.07,False,4.4,2012 3D
0.86,957,617,15,0.05,False,3.6,给野兽献花
0.04,942,478,50,0.05,False,3.2,吴仁宝
0.02,70010,150,459,0.05,False,3.2,通道转兵
0.54,943,1242,18,0.05,False,3.1,幻影追凶
0.43,994,250,15,0.04,False,2.9,致命替身
0.43,1036,237,15,0.04,False,2.3,万箭穿心
0.15,883,180,22,0.03,False,1.9,幸福迷途
0.02,76982,43,72,0.03,False,1.7,孝女彩金
36.90,968,10144,3,42.57,False,4403.2,一九四二
23.15,995,23773,10,39.32,False,4067.9,少年派的奇幻漂流
22.85,534,3058,3,11.74,False,1214.8,王的盛宴
6.01,825,24903,24,1.38,False,142.4,寒战
1.05,965,6249,26,0.50,False,52.2,无敌破坏王
1.61,996,2702,16,0.39,False,40.2,守护者联盟
2.40,966,498,9,0.22,False,22.4,无间罪:僵尸重生
2.22,981,290,9,0.14,False,14.5,恋爱三万英尺
0.53,1041,123,5,0.07,False,7.3,邂逅幸福
